14629	936	1	1.0
14629	937	1	1.0
14629	747	1	1.0
14629	938	1	1.0
14629	939	1	1.0
14629	940	1	1.0
14629	941	1	1.0
14629	637	1	1.0
14629	942	1	1.0
14629	943	1	1.0
14629	944	1	1.0
14629	912	1	1.0
14629	945	1	1.0
14629	946	1	1.0
14629	947	1	1.0
14629	948	1	1.0
14629	290	1	1.0
14629	705	1	1.0
14629	568	1	1.0
14629	553	1	1.0
14629	949	1	1.0
14629	692	1	1.0
14630	116	1	1.0
14630	170	1	1.0
14630	950	1	1.0
14630	121	1	1.0
14630	951	1	1.0
14630	169	1	1.0
14630	952	1	1.0
14630	953	1	1.0
14630	721	1	1.0
14630	954	1	1.0
14630	955	1	1.0
14630	956	1	1.0
14630	957	1	1.0
14630	139	1	1.0
14630	958	1	1.0
14630	959	1	1.0
14630	960	1	1.0
14630	961	1	1.0
14630	962	1	1.0
14631	963	1	1.0
14631	135	1	1.0
14631	36	1	1.0
14631	50	1	1.0
14631	356	1	1.0
14631	246	1	1.0
14631	964	1	1.0
14631	143	1	1.0
14631	186	1	1.0
14631	269	1	1.0
14631	414	1	1.0
14631	965	1	1.0
14631	679	1	1.0
14631	966	1	1.0
14631	967	1	1.0
14631	968	1	1.0
14631	418	1	1.0
14631	969	1	1.0
14632	970	1	1.0
14632	971	1	1.0
14632	18	1	1.0
14632	19	1	1.0
14632	460	1	1.0
14632	972	1	1.0
14632	727	1	1.0
14632	658	1	1.0
14632	500	1	1.0
14632	973	1	1.0
14632	974	1	1.0
14632	975	1	1.0
14632	976	1	1.0
14632	372	1	1.0
14632	431	1	1.0
14632	562	1	1.0
14632	977	1	1.0
14632	978	1	1.0
14632	979	1	1.0
14632	980	1	1.0
14632	981	1	1.0
14632	982	1	1.0
14632	983	1	1.0
14632	984	1	1.0
14632	985	1	1.0
14632	986	1	1.0
14632	987	1	1.0
14633	988	1	1.0
14633	989	1	1.0
14633	990	1	1.0
14633	991	1	1.0
14633	992	1	1.0
14633	993	1	1.0
14633	314	1	1.0
14633	994	1	1.0
14633	995	1	1.0
14633	841	1	1.0
14633	996	1	1.0
14633	997	1	1.0
14633	998	1	1.0
14633	999	1	1.0
14633	1000	1	1.0
14633	301	1	1.0
14633	80	1	1.0
14633	1001	1	1.0
14633	875	1	1.0
14633	1002	1	1.0
14633	1003	1	1.0
14633	1004	1	1.0
14633	1005	1	1.0
14633	1006	1	1.0
14633	1007	1	1.0
14633	1008	1	1.0
14633	1009	1	1.0
14633	1010	1	1.0
14633	1011	1	1.0
14633	1012	1	1.0
14634	29	1	1.0
14634	173	1	1.0
14634	621	1	1.0
14634	1013	1	1.0
14634	1014	1	1.0
14634	1015	1	1.0
14634	1016	1	1.0
14634	1017	1	1.0
14634	1018	1	1.0
14634	1019	1	1.0
14634	681	1	1.0
14634	811	1	1.0
14634	1020	1	1.0
14634	1021	1	1.0
14634	1022	1	1.0
14634	1023	1	1.0
14634	1024	1	1.0
14634	569	1	1.0
14634	875	1	1.0
14634	1025	1	1.0
14634	1026	1	1.0
14634	1027	1	1.0
14634	1028	1	1.0
14634	1029	1	1.0
14634	1030	1	1.0
14635	181	1	1.0
14635	99	1	1.0
14635	322	1	1.0
14635	0	1	1.0
14635	26	1	1.0
14635	1	1	1.0
14635	189	1	1.0
14635	915	1	1.0
14635	642	1	1.0
14635	124	1	1.0
14635	849	1	1.0
14635	810	1	1.0
14635	696	1	1.0
14635	1031	1	1.0
14635	1032	1	1.0
14635	1033	1	1.0
14635	350	1	1.0
14635	236	1	1.0
14635	125	1	1.0
14635	1034	1	1.0
14635	112	1	1.0
14635	1035	1	1.0
14635	470	1	1.0
14635	820	1	1.0
14635	1036	1	1.0
14635	1037	1	1.0
14635	1038	1	1.0
14635	1039	1	1.0
14635	437	1	1.0
14635	1040	1	1.0
14635	1041	1	1.0
14635	729	1	1.0
14635	881	1	1.0
14635	484	1	1.0
14635	410	1	1.0
14636	219	1	1.0
14636	1042	1	1.0
14636	1043	1	1.0
14636	1044	1	1.0
14636	1045	1	1.0
14636	1046	1	1.0
14636	882	1	1.0
14636	58	1	1.0
14636	245	1	1.0
14636	797	1	1.0
14636	1047	1	1.0
14636	374	1	1.0
14636	1048	1	1.0
14636	227	1	1.0
14636	1031	1	1.0
14636	1049	1	1.0
14636	1050	1	1.0
14636	1051	1	1.0
14636	1052	1	1.0
14636	1053	1	1.0
14636	1054	1	1.0
14636	576	1	1.0
14637	9	1	1.0
14637	481	1	1.0
14637	973	1	1.0
14637	1055	1	1.0
14637	1056	1	1.0
14637	1057	1	1.0
14637	1058	1	1.0
14637	1059	1	1.0
14637	1060	1	1.0
14637	1061	1	1.0
14637	1062	1	1.0
14637	263	1	1.0
14637	551	1	1.0
14637	270	1	1.0
14637	586	1	1.0
14637	977	1	1.0
14637	978	1	1.0
14637	1063	1	1.0
14637	979	1	1.0
14637	980	1	1.0
14637	1064	1	1.0
14637	1065	1	1.0
14637	1066	1	1.0
14637	1067	1	1.0
14637	1068	1	1.0
14637	1069	1	1.0
14637	1070	1	1.0
14637	1071	1	1.0
14637	985	1	1.0
14637	1072	1	1.0
14637	1073	1	1.0
14637	1074	1	1.0
14637	1075	1	1.0
14637	603	1	1.0
14637	1076	1	1.0
14637	885	1	1.0
14637	1077	1	1.0
14637	1078	1	1.0
14638	174	1	1.0
14638	1079	1	1.0
14638	1080	1	1.0
14638	923	1	1.0
14638	1081	1	1.0
14638	1082	1	1.0
14638	1083	1	1.0
14638	1084	1	1.0
14638	1085	1	1.0
14639	552	1	1.0
14639	583	1	1.0
14639	361	1	1.0
14639	128	1	1.0
14639	129	1	1.0
14639	864	1	1.0
14639	65	1	1.0
14639	1086	1	1.0
14639	1087	1	1.0
14639	1088	1	1.0
14639	215	1	1.0
14639	1089	1	1.0
14639	1090	1	1.0
14639	1008	1	1.0
14640	870	1	1.0
14640	199	1	1.0
14640	1091	1	1.0
14640	791	1	1.0
14640	1085	1	1.0
14636	137	1	1.0
14636	98	1	1.0
14636	510	1	1.0
14636	701	1	1.0
14636	161	1	1.0
14636	12	1	1.0
14636	54	1	1.0
14636	100	1	1.0
14636	1092	1	1.0
14636	1093	1	1.0
14636	1094	1	1.0
14636	1095	1	1.0
14636	1096	1	1.0
14636	72	1	1.0
14636	1097	1	1.0
14636	1098	1	1.0
14636	1099	1	1.0
14636	1100	1	1.0
14636	1101	1	1.0
14636	1102	1	1.0
14636	1103	1	1.0
14636	1104	1	1.0
14636	1105	1	1.0
14636	1106	1	1.0
14636	1107	1	1.0
14636	1108	1	1.0
14636	1109	1	1.0
14636	1110	1	1.0
14636	1111	1	1.0
14636	365	1	1.0
14636	1112	1	1.0
14636	1113	1	1.0
14636	1114	1	1.0
14636	798	1	1.0
14636	1115	1	1.0
14636	1116	1	1.0
14636	1117	1	1.0
14636	197	1	1.0
14636	1118	1	1.0
14641	198	1	1.0
14641	1119	1	1.0
14641	1120	1	1.0
14641	385	1	1.0
14641	1121	1	1.0
14641	1122	1	1.0
14641	1123	1	1.0
14641	1124	1	1.0
14641	1125	1	1.0
14642	1126	1	1.0
14642	364	1	1.0
14642	308	1	1.0
14642	1127	1	1.0
14642	1128	1	1.0
14642	1129	1	1.0
14642	1130	1	1.0
14642	1131	1	1.0
14642	1132	1	1.0
14642	1133	1	1.0
14642	781	1	1.0
14642	1134	1	1.0
14642	1135	1	1.0
14642	1136	1	1.0
14642	1137	1	1.0
14642	1138	1	1.0
14642	178	1	1.0
14642	1139	1	1.0
14643	874	1	1.0
14643	1140	1	1.0
14643	322	1	1.0
14643	530	1	1.0
14643	1141	1	1.0
14643	39	1	1.0
14643	40	1	1.0
14643	533	1	1.0
14643	1142	1	1.0
14643	1143	1	1.0
14643	445	1	1.0
14643	1144	1	1.0
14643	1145	1	1.0
14643	403	1	1.0
14643	623	1	1.0
14643	687	1	1.0
14643	1146	1	1.0
14643	782	1	1.0
14643	1147	1	1.0
14643	1148	1	1.0
14643	1149	1	1.0
14643	1150	1	1.0
14643	1151	1	1.0
14643	507	1	1.0
14643	1152	1	1.0
14643	1153	1	1.0
14643	1154	1	1.0
14643	381	1	1.0
14643	408	1	1.0
14643	1155	1	1.0
14643	1156	1	1.0
14643	1157	1	1.0
14643	1158	1	1.0
14643	1159	1	1.0
14643	657	1	1.0
14643	1160	1	1.0
14643	957	1	1.0
14643	1161	1	1.0
14643	106	1	1.0
14643	384	1	1.0
14643	740	1	1.0
14643	1162	1	1.0
14643	1035	1	1.0
14643	1163	1	1.0
14643	82	1	1.0
14643	1164	1	1.0
14643	1165	1	1.0
14643	1166	1	1.0
14643	1167	1	1.0
14643	779	1	1.0
14643	1168	1	1.0
14643	1169	1	1.0
14643	1170	1	1.0
14643	353	1	1.0
14643	1171	1	1.0
14643	1172	1	1.0
14643	1173	1	1.0
14643	1174	1	1.0
14643	1175	1	1.0
14643	1176	1	1.0
14643	1177	1	1.0
14643	233	1	1.0
14644	1178	1	1.0
14644	1179	1	1.0
14644	673	1	1.0
14644	975	1	1.0
14644	976	1	1.0
14644	1180	1	1.0
14644	1181	1	1.0
14644	1182	1	1.0
14644	1183	1	1.0
14645	259	1	1.0
14645	459	1	1.0
14645	1184	1	1.0
14645	1185	1	1.0
14645	892	1	1.0
14646	1186	1	1.0
14646	1141	1	1.0
14646	324	1	1.0
14646	1187	1	1.0
14646	687	1	1.0
14646	423	1	1.0
14646	1147	1	1.0
14646	1188	1	1.0
14646	424	1	1.0
14646	1189	1	1.0
14646	1190	1	1.0
14646	1191	1	1.0
14646	1192	1	1.0
14646	1193	1	1.0
14646	1194	1	1.0
14646	1195	1	1.0
14646	1196	1	1.0
14646	1170	1	1.0
14646	1197	1	1.0
14647	925	1	1.0
14647	727	1	1.0
14647	292	1	1.0
14647	1198	1	1.0
14647	27	1	1.0
14647	28	1	1.0
14647	360	1	1.0
14647	1199	1	1.0
14647	903	1	1.0
14647	904	1	1.0
14647	1200	1	1.0
14647	60	1	1.0
14647	1201	1	1.0
14647	975	1	1.0
14647	436	1	1.0
14647	372	1	1.0
14647	431	1	1.0
14647	1202	1	1.0
14647	525	1	1.0
14647	584	1	1.0
14647	1203	1	1.0
14647	1204	1	1.0
14647	1205	1	1.0
14648	1206	1	1.0
14648	1207	1	1.0
14648	707	1	1.0
14648	29	1	1.0
14648	173	1	1.0
14648	1208	1	1.0
14648	683	1	1.0
14648	61	1	1.0
14648	1209	1	1.0
14648	1210	1	1.0
14648	1019	1	1.0
14648	1211	1	1.0
14648	1212	1	1.0
14648	86	1	1.0
14648	313	1	1.0
14648	1213	1	1.0
14648	1214	1	1.0
14648	681	1	1.0
14648	811	1	1.0
14648	1215	1	1.0
14648	1023	1	1.0
14648	1216	1	1.0
14648	611	1	1.0
14648	542	1	1.0
14648	1217	1	1.0
14648	1218	1	1.0
14648	1219	1	1.0
14648	875	1	1.0
14648	1220	1	1.0
14648	1221	1	1.0
14648	1222	1	1.0
14648	1223	1	1.0
14648	1224	1	1.0
14648	1225	1	1.0
14648	1226	1	1.0
14648	1227	1	1.0
14648	1228	1	1.0
14648	1010	1	1.0
14648	1029	1	1.0
14648	378	1	1.0
14649	1229	1	1.0
14649	115	1	1.0
14649	498	1	1.0
14649	1230	1	1.0
14649	795	1	1.0
14649	1231	1	1.0
14649	1232	1	1.0
14649	497	1	1.0
14650	1233	1	1.0
14650	1234	1	1.0
14650	1235	1	1.0
14650	1236	1	1.0
14650	1237	1	1.0
14650	1238	1	1.0
14650	1239	1	1.0
14650	1240	1	1.0
14650	106	1	1.0
14650	384	1	1.0
14650	1241	1	1.0
14650	1219	1	1.0
14650	1242	1	1.0
14650	1243	1	1.0
14650	1244	1	1.0
14650	1245	1	1.0
14650	1246	1	1.0
14650	1247	1	1.0
14650	1248	1	1.0
14650	1249	1	1.0
14650	723	1	1.0
14651	49	1	1.0
14651	761	1	1.0
14651	1250	1	1.0
14651	1251	1	1.0
14651	1252	1	1.0
14651	999	1	1.0
14651	1253	1	1.0
14651	838	1	1.0
14651	547	1	1.0
14651	1254	1	1.0
14651	1255	1	1.0
14651	1256	1	1.0
14651	1257	1	1.0
14651	1258	1	1.0
14651	1259	1	1.0
14651	378	1	1.0
14652	1260	1	1.0
14652	675	1	1.0
14652	265	1	1.0
14652	1261	1	1.0
14652	362	1	1.0
14652	828	1	1.0
14652	105	1	1.0
14652	429	1	1.0
14652	1262	1	1.0
14652	1263	1	1.0
14652	1264	1	1.0
14652	1265	1	1.0
14652	1266	1	1.0
14652	1267	1	1.0
14652	1268	1	1.0
14652	1185	1	1.0
14652	511	1	1.0
14652	228	1	1.0
14652	485	1	1.0
14652	598	1	1.0
14652	1269	1	1.0
14652	1270	1	1.0
14652	1137	1	1.0
14652	1271	1	1.0
14652	1272	1	1.0
14653	1014	1	1.0
14653	1273	1	1.0
14653	1274	1	1.0
14653	1275	1	1.0
14653	1024	1	1.0
14653	1064	1	1.0
14653	1276	1	1.0
14653	1075	1	1.0
14653	1277	1	1.0
14653	1278	1	1.0
14653	1279	1	1.0
14653	884	1	1.0
14653	1280	1	1.0
14654	1281	1	1.0
14654	336	1	1.0
14654	877	1	1.0
14654	1282	1	1.0
14654	1080	1	1.0
14654	728	1	1.0
14654	303	1	1.0
14655	10	1	1.0
14655	7	1	1.0
14655	590	1	1.0
14655	1283	1	1.0
14655	444	1	1.0
14655	506	1	1.0
14655	1013	1	1.0
14655	796	1	1.0
14655	390	1	1.0
14655	1284	1	1.0
14655	1285	1	1.0
14655	847	1	1.0
14655	70	1	1.0
14655	605	1	1.0
14655	1286	1	1.0
14655	1287	1	1.0
14655	1288	1	1.0
14655	176	1	1.0
14655	1289	1	1.0
14655	1002	1	1.0
14655	1290	1	1.0
14655	923	1	1.0
14655	1291	1	1.0
14655	790	1	1.0
14656	98	1	1.0
14656	343	1	1.0
14656	324	1	1.0
14656	161	1	1.0
14656	54	1	1.0
14656	1292	1	1.0
14656	248	1	1.0
14656	1293	1	1.0
14656	604	1	1.0
14656	295	1	1.0
14656	1294	1	1.0
14656	1295	1	1.0
14656	268	1	1.0
14656	1296	1	1.0
14656	1297	1	1.0
14656	1298	1	1.0
14656	1095	1	1.0
14656	442	1	1.0
14656	1299	1	1.0
14656	1300	1	1.0
14656	1301	1	1.0
14656	1302	1	1.0
14656	1303	1	1.0
14656	670	1	1.0
14656	1304	1	1.0
14656	1305	1	1.0
14656	1306	1	1.0
14656	1307	1	1.0
14656	1308	1	1.0
14656	1309	1	1.0
14656	1310	1	1.0
14656	733	1	1.0
14656	1311	1	1.0
14656	631	1	1.0
14656	715	1	1.0
14656	823	1	1.0
14656	1312	1	1.0
14656	671	1	1.0
14656	522	1	1.0
14656	763	1	1.0
14656	876	1	1.0
14656	1313	1	1.0
14656	1314	1	1.0
14656	1315	1	1.0
14656	1316	1	1.0
14656	1115	1	1.0
14656	1116	1	1.0
14656	784	1	1.0
14656	1317	1	1.0
14656	630	1	1.0
14656	112	1	1.0
14656	1036	1	1.0
14656	1318	1	1.0
14656	1319	1	1.0
14656	437	1	1.0
14656	1320	1	1.0
14656	484	1	1.0
14656	1205	1	1.0
14656	1118	1	1.0
14657	1321	1	1.0
14657	1322	1	1.0
14657	1084	1	1.0
14658	413	1	1.0
14658	854	1	1.0
14658	1323	1	1.0
14658	1324	1	1.0
14658	1325	1	1.0
14658	1326	1	1.0
14658	1327	1	1.0
14658	1328	1	1.0
14658	1329	1	1.0
14658	1185	1	1.0
14658	1330	1	1.0
14658	1331	1	1.0
14659	323	1	1.0
14659	634	1	1.0
14659	1332	1	1.0
14659	39	1	1.0
14659	933	1	1.0
14659	156	1	1.0
14659	1333	1	1.0
14659	596	1	1.0
14659	1334	1	1.0
14659	1335	1	1.0
14659	782	1	1.0
14659	140	1	1.0
14659	1336	1	1.0
14659	1337	1	1.0
14659	1338	1	1.0
14659	819	1	1.0
14659	507	1	1.0
14659	501	1	1.0
14659	1339	1	1.0
14659	1340	1	1.0
14659	836	1	1.0
14659	643	1	1.0
14659	1341	1	1.0
14659	1342	1	1.0
14659	617	1	1.0
14659	1160	1	1.0
14659	436	1	1.0
14659	1161	1	1.0
14659	468	1	1.0
14659	398	1	1.0
14659	1165	1	1.0
14659	802	1	1.0
14659	1343	1	1.0
14659	1344	1	1.0
14659	1345	1	1.0
14659	1346	1	1.0
14659	1167	1	1.0
14659	779	1	1.0
14659	890	1	1.0
14659	1168	1	1.0
14659	1347	1	1.0
14659	1348	1	1.0
14659	1349	1	1.0
14659	1350	1	1.0
14659	1351	1	1.0
14659	1172	1	1.0
14659	759	1	1.0
14659	1352	1	1.0
14659	233	1	1.0
14659	1353	1	1.0
14659	1354	1	1.0
14659	585	1	1.0
14660	339	1	1.0
14660	1355	1	1.0
